"","gene_id","gene_name","gene_length"
"1763910","ENSMUSG00000098289","Mir6715",57
"1763913","ENSMUSG00000098290","Obox4-ps1",700
"1763916","ENSMUSG00000098291","Mir6973a",78
"1763919","ENSMUSG00000098292","Gm27194",2936
"1763922","ENSMUSG00000098293","Mir6991",70
"1763925","ENSMUSG00000098294","Gm27204",527
"1763929","ENSMUSG00000098295","Gm19872",687
"1763933","ENSMUSG00000098296","Mir6918",58
"1763936","ENSMUSG00000098297","Mir6980",59
"1763939","ENSMUSG00000098298","Gm27970",407
"1763942","ENSMUSG00000098299","Mir7224",60
"1763945","ENSMUSG00000098300","Mir6540",108
"1763948","ENSMUSG00000098302","Gm28039",254
"1763953","ENSMUSG00000098303","Gm27459",107
"1763956","ENSMUSG00000098304","1700027I24Rik",696
"1763966","ENSMUSG00000098305","Gm27781",92
"1763969","ENSMUSG00000098306","Gm28040",1465
"1764006","ENSMUSG00000098307","Gm27460",100
"1764009","ENSMUSG00000098308","Gm27782",199
"1764012","ENSMUSG00000098309","Gtpbp4-ps2",256
"1764015","ENSMUSG00000098310","Mir8118",129
"1764018","ENSMUSG00000098311","Gm27191",448
"1764022","ENSMUSG00000098312","Gm27953",143
"1764025","ENSMUSG00000098313","Nr1h2-ps",478
"1764028","ENSMUSG00000098314","Gm27952",105
"1764031","ENSMUSG00000098315","Mir21b",108
"1764034","ENSMUSG00000098316","Mir7683",61
"1764037","ENSMUSG00000098317","Mir6926",68
"1764040","ENSMUSG00000098318","Lockd",5788
"1764059","ENSMUSG00000098319","Mir7038",71
"1764062","ENSMUSG00000098320","Vis1",201
"1764065","ENSMUSG00000098322","5830468F06Rik",1104
"1764069","ENSMUSG00000098323","Gm27275",272
"1764072","ENSMUSG00000098325","Mir7048",58
"1764075","ENSMUSG00000098326","Dlx6os1",146
"1764078","ENSMUSG00000098327","Mir7087",70
"1764081","ENSMUSG00000098328","Gm27271",170
"1764084","ENSMUSG00000098329","Mir6966",72
"1764087","ENSMUSG00000098330","Gtpbp4-ps1",249
"1764090","ENSMUSG00000098331","Mir7069",62
"1764093","ENSMUSG00000098332","Pigbos1",2999
"1764105","ENSMUSG00000098333","Gm27158",238
"1764108","ENSMUSG00000098334","Mir7043",70
"1764111","ENSMUSG00000098335","Gm27156",754
"1764114","ENSMUSG00000098336","Mir6388",75
"1764117","ENSMUSG00000098338","Mir6941",59
"1764120","ENSMUSG00000098339","Mir6977",64
"1764123","ENSMUSG00000098340","Gm27253",367
"1764127","ENSMUSG00000098341","Mir6944",96
"1764130","ENSMUSG00000098342","Gm27849",125
"1764133","ENSMUSG00000098343","Mir6240",117
"1764136","ENSMUSG00000098344","Mir3473f",136
"1764139","ENSMUSG00000098345","Gm27847",107
"1764142","ENSMUSG00000098346","Mir6986",58
"1764145","ENSMUSG00000098347","Mir6339",117
"1764148","ENSMUSG00000098348","Btg1c",1194
"1764173","ENSMUSG00000098349","Gm27711",118
"1764176","ENSMUSG00000098350","Gm27551",77
"1764179","ENSMUSG00000098351","Gm27507",93
"1764182","ENSMUSG00000098353","Mir7057",58
"1764185","ENSMUSG00000098354","Rpap3-ps2",2161
"1764188","ENSMUSG00000098355","Gm27553",74
"1764191","ENSMUSG00000098356","Gm27552",62
"1764194","ENSMUSG00000098357","Mir7094-2",60
"1764197","ENSMUSG00000098358","Gm27164",723
"1764203","ENSMUSG00000098359","Mir7649",56
"1764206","ENSMUSG00000098360","4930535O05Rik",419
"1764210","ENSMUSG00000098361","Mir7086",65
"1764213","ENSMUSG00000098362","Mir130c",82
"1764216","ENSMUSG00000098363","Mir6993",65
"1764219","ENSMUSG00000098364","Gm27646",110
"1764222","ENSMUSG00000098365","Gm27647",118
"1764225","ENSMUSG00000098366","Mir145b",75
"1764228","ENSMUSG00000098367","Gm27645",77
"1764231","ENSMUSG00000098368","Gm27648",107
"1764234","ENSMUSG00000098369","Gm2274",609
"1764243","ENSMUSG00000098370","Gm19541",2868
"1764247","ENSMUSG00000098371","Gm28037",611
"1764255","ENSMUSG00000098373","Gm27679",84
"1764258","ENSMUSG00000098374","Gm28043",6521
"1764320","ENSMUSG00000098376","Mir6907",71
"1764323","ENSMUSG00000098378","Gm27864",190
"1764326","ENSMUSG00000098379","Mir6347",101
"1764329","ENSMUSG00000098380","Mir6939",75
"1764332","ENSMUSG00000098381","Mir7225",54
"1764335","ENSMUSG00000098382","Gtpbp4-ps4",258
"1764338","ENSMUSG00000098383","Gm27197",479
"1764342","ENSMUSG00000098385","Gm27500",336
"1764345","ENSMUSG00000098386","Ranbp2-ps10",385
"1764348","ENSMUSG00000098387","Pet117",693
"1764358","ENSMUSG00000098388","Mir8109",117
"1764361","ENSMUSG00000098389","Mir6983",64
"1764364","ENSMUSG00000098390","Gm3434",573
"1764375","ENSMUSG00000098391","Gm27208",1405
"1764381","ENSMUSG00000098392","Gm28001",117
"1764384","ENSMUSG00000098393","Gm28000",85
"1764387","ENSMUSG00000098394","Gm27999",193
"1764390","ENSMUSG00000098395","Gm27998",361
"1764393","ENSMUSG00000098396","Gm27997",69
"1764396","ENSMUSG00000098397","Mir7669",58
"1764399","ENSMUSG00000098399","Gm27995",100
"1764402","ENSMUSG00000098400","Mir7680",54
"1764405","ENSMUSG00000098401","Mir6377",114
"1764408","ENSMUSG00000098402","Gm27409",80
"1764411","ENSMUSG00000098403","Gm27415",95
"1764414","ENSMUSG00000098404","Mrip-ps",940
"1764417","ENSMUSG00000098405","Gm27414",381
"1764420","ENSMUSG00000098406","Mir7222",75
"1764423","ENSMUSG00000098407","Mir6348",120
"1764426","ENSMUSG00000098408","Mir6237",91
"1764429","ENSMUSG00000098409","Gm27410",115
"1764432","ENSMUSG00000098410","Mir1957b",123
"1764435","ENSMUSG00000098412","Gm7870",616
"1764438","ENSMUSG00000098413","Mir6990",91
"1764441","ENSMUSG00000098414","Mir6909",62
"1764444","ENSMUSG00000098415","Mir6928",70
"1764447","ENSMUSG00000098416","Mir7117",65
"1764450","ENSMUSG00000098417","Mir6379",115
"1764453","ENSMUSG00000098418","Gm27723",63
"1764456","ENSMUSG00000098419","Mir6963",71
"1764459","ENSMUSG00000098420","Gm27249",328
"1764462","ENSMUSG00000098421","Gm27190",542
"1764466","ENSMUSG00000098422","Mir7016",72
"1764469","ENSMUSG00000098423","Gm27993",85
"1764472","ENSMUSG00000098424","Gm27202",512
"1764476","ENSMUSG00000098425","Gm24949",215
"1764479","ENSMUSG00000098426","Gm27149",1266
"1764482","ENSMUSG00000098428","Gm2260",657
"1764492","ENSMUSG00000098429","Gm27226",511
"1764497","ENSMUSG00000098430","Gm27494",189
"1764500","ENSMUSG00000098431","Mir7666",55
"1764503","ENSMUSG00000098432","Gm27493",78
"1764506","ENSMUSG00000098433","Mir6391",104
"1764509","ENSMUSG00000098434","2010110E17Rik",879
"1764512","ENSMUSG00000098435","Gm27492",187
"1764515","ENSMUSG00000098436","Gm27490",128
"1764518","ENSMUSG00000098437","Mir195b",97
"1764521","ENSMUSG00000098438","Gm27178",340
"1764524","ENSMUSG00000098439","Hm629797",2398
"1764527","ENSMUSG00000098441","Mir6537",110
"1764530","ENSMUSG00000098442","Mir6959",75
"1764533","ENSMUSG00000098443","Mir7681",72
"1764536","ENSMUSG00000098444","Gm27811",64
"1764539","ENSMUSG00000098445","Mir6972",64
"1764542","ENSMUSG00000098446","Mir7242",79
"1764545","ENSMUSG00000098447","Gm27184",607
"1764551","ENSMUSG00000098448","Mir6362",107
"1764554","ENSMUSG00000098449","Gm7467",652
"1764557","ENSMUSG00000098451","Mir6952",61
"1764560","ENSMUSG00000098452","Gm27501",107
"1764563","ENSMUSG00000098453","Mir6997",71
"1764566","ENSMUSG00000098454","Mir7032",79
"1764569","ENSMUSG00000098455","Gm27428",110
"1764572","ENSMUSG00000098456","Gm12117",980
"1764580","ENSMUSG00000098457","Mir8097",119
"1764583","ENSMUSG00000098458","Mir6971",63
"1764586","ENSMUSG00000098459","Gm27308",233
"1764589","ENSMUSG00000098460","Mir6970",67
"1764592","ENSMUSG00000098462","Gm27694",86
"1764595","ENSMUSG00000098463","Cphx2",2045
"1764617","ENSMUSG00000098464","Mir7002",55
"1764620","ENSMUSG00000098465","Mir1668",107
"1764623","ENSMUSG00000098466","Gm27350",98
"1764626","ENSMUSG00000098467","Gm27591",68
"1764629","ENSMUSG00000098468","Gm27186",307
"1764632","ENSMUSG00000098469","Ranbp2-ps4",385
"1764635","ENSMUSG00000098470","C1rb",2429
"1764664","ENSMUSG00000098471","Gm27203",307
"1764667","ENSMUSG00000098472","Gm27887",102
"1764670","ENSMUSG00000098473","Mir7083",60
"1764673","ENSMUSG00000098474","Mir6919",62
"1764676","ENSMUSG00000098475","Mir6982",68
"1764679","ENSMUSG00000098476","Gm27852",90
"1764682","ENSMUSG00000098477","Gm27853",250
"1764685","ENSMUSG00000098478","Gm27851",63
"1764688","ENSMUSG00000098479","Gm27263",76
"1764691","ENSMUSG00000098480","Mir6387",108
"1764694","ENSMUSG00000098481","Gm27387",116
"1764697","ENSMUSG00000098482","Mir6363",114
"1764700","ENSMUSG00000098483","Mir7078",64
"1764703","ENSMUSG00000098484","Gm27280",59
"1764706","ENSMUSG00000098485","Gm6956",546
"1764715","ENSMUSG00000098486","Gm27385",104
"1764718","ENSMUSG00000098487","Mir6899",64
"1764721","ENSMUSG00000098488","Pla2g4b",5831
"1764820","ENSMUSG00000098489","Mir7678",71
"1764823","ENSMUSG00000098490","Mir7089",68
"1764826","ENSMUSG00000098491","Gm27688",91
"1764829","ENSMUSG00000098492","Gm19353",445
"1764832","ENSMUSG00000098493","Mir6383",116
"1764835","ENSMUSG00000098494","Gm27690",126
"1764838","ENSMUSG00000098497","Mir6932",58
"1764841","ENSMUSG00000098498","Mir8099-1",127
"1764844","ENSMUSG00000098499","Mir6975",61
"1764847","ENSMUSG00000098500","Mir6396",111
"1764850","ENSMUSG00000098501","Gm19272",3809
"1764859","ENSMUSG00000098502","Gm27511",127
"1764862","ENSMUSG00000098503","Gm27937",88
"1764865","ENSMUSG00000098504","Mir6351",99
"1764868","ENSMUSG00000098505","Gm14496",6544
"1764924","ENSMUSG00000098506","Phf20-ps",2886
"1764927","ENSMUSG00000098507","Gm27935",79
"1764930","ENSMUSG00000098508","Ranbp2-ps2",370
"1764933","ENSMUSG00000098509","Rgs21",3941
"1764954","ENSMUSG00000098510","Mir6968",68
"1764957","ENSMUSG00000098511","Mir7072",60
"1764960","ENSMUSG00000098513","Mir6399",84
"1764963","ENSMUSG00000098514","Gm27663",110
"1764966","ENSMUSG00000098515","Gm27195",681
"1764970","ENSMUSG00000098516","Mir7651",64
"1764973","ENSMUSG00000098518","Gm27668",120
"1764976","ENSMUSG00000098519","Gm27166",1930
"1764981","ENSMUSG00000098520","Ranbp2-ps1",403
"1764984","ENSMUSG00000098521","Mir7243",52
"1764987","ENSMUSG00000098522","Mir6412",97
"1764990","ENSMUSG00000098524","Gm19015",1189
"1764993","ENSMUSG00000098525","Gm27365",177
"1764996","ENSMUSG00000098526","Gm27366",108
"1764999","ENSMUSG00000098527","Mir6961",67
"1765002","ENSMUSG00000098528","Zfp572",1183
"1765008","ENSMUSG00000098529","Gm27362",138
"1765011","ENSMUSG00000098530","Gm28051",445
"1765021","ENSMUSG00000098531","Mir7041",52
"1765024","ENSMUSG00000098532","Mir7065",61
"1765027","ENSMUSG00000098533","Mir6373",102
"1765030","ENSMUSG00000098534","Gm27167",511
"1765035","ENSMUSG00000098535","Gm27869",122
"1765038","ENSMUSG00000098536","Gm27868",102
"1765041","ENSMUSG00000098537","Gm27867",125
"1765044","ENSMUSG00000098538","Gm27866",171
"1765047","ENSMUSG00000098539","Mir133c",80
"1765050","ENSMUSG00000098540","Mir7059",59
"1765053","ENSMUSG00000098541","Gm27535",157
"1765056","ENSMUSG00000098542","Gm27532",113
"1765059","ENSMUSG00000098543","Gm27533",152
"1765062","ENSMUSG00000098544","Mir7211",63
"1765065","ENSMUSG00000098547","Mir6921",80
"1765068","ENSMUSG00000098548","Mir6996",61
"1765071","ENSMUSG00000098549","Gm5269",749
"1765079","ENSMUSG00000098550","Mir7079",69
"1765082","ENSMUSG00000098552","Gm27217",882
"1765086","ENSMUSG00000098553","Mir3569",58
"1765089","ENSMUSG00000098555","Mir6341",121
"1765092","ENSMUSG00000098557","Kctd12",6057
"1765103","ENSMUSG00000098558","Mir7049",60
"1765106","ENSMUSG00000098559","Gm15013",801
"1765114","ENSMUSG00000098560","Gm27530",98
"1765117","ENSMUSG00000098561","Gtpbp4-ps5",289
"1765120","ENSMUSG00000098562","Mir6910",66
"1765123","ENSMUSG00000098563","Mir6402",80
"1765126","ENSMUSG00000098564","Ranbp2-ps3",388
"1765129","ENSMUSG00000098565","Gm27760",114
"1765132","ENSMUSG00000098566","Gm27761",131
"1765135","ENSMUSG00000098567","Gm27762",109
"1765138","ENSMUSG00000098568","Mir6987",73
"1765141","ENSMUSG00000098569","Mir7020",70
"1765144","ENSMUSG00000098570","Gm27444",137
"1765147","ENSMUSG00000098572","Gm27443",98
"1765150","ENSMUSG00000098573","Gm27232",597
"1765154","ENSMUSG00000098574","Mir7037",65
"1765157","ENSMUSG00000098575","Gm27446",89
"1765160","ENSMUSG00000098577","Gm27445",72
"1765163","ENSMUSG00000098578","Gm27449",59
"1765166","ENSMUSG00000098579","Mir6937",65
"1765169","ENSMUSG00000098580","Mir7023",64
"1765172","ENSMUSG00000098582","Mir7080",67
"1765175","ENSMUSG00000098583","Mir7044",72
"1765178","ENSMUSG00000098585","Gm27910",107
"1765181","ENSMUSG00000098586","Gm27775",58
"1765184","ENSMUSG00000098588","Mir6340",119
"1765187","ENSMUSG00000098589","Gm27353",122
"1765190","ENSMUSG00000098590","Gm1113",2434
"1765215","ENSMUSG00000098591","Gm27631",466
"1765218","ENSMUSG00000098592","Mir6917",61
"1765221","ENSMUSG00000098593","Mir7064",89
"1765224","ENSMUSG00000098594","Gm27628",107
"1765227","ENSMUSG00000098595","Gm27957",127
"1765230","ENSMUSG00000098596","Mir7226",60
"1765233","ENSMUSG00000098597","Mir6418",115
"1765236","ENSMUSG00000098599","Gm27627",150
"1765239","ENSMUSG00000098600","Mir6929",67
"1765242","ENSMUSG00000098601","Gm27297",105
"1765245","ENSMUSG00000098602","Mir6946",69
"1765248","ENSMUSG00000098603","Gm27798",71
"1765251","ENSMUSG00000098604","Gm27295",153
"1765254","ENSMUSG00000098606","Mir6903",88
"1765257","ENSMUSG00000098607","Mir6360",126
"1765260","ENSMUSG00000098608","Mir6981",115
"1765263","ENSMUSG00000098609","Anxa11os",2479
"1765267","ENSMUSG00000098611","Mir6343",84
"1765270","ENSMUSG00000098612","Mir6241",103
"1765273","ENSMUSG00000098613","Mir6931",74
"1765276","ENSMUSG00000098614","Gm27301",127
"1765279","ENSMUSG00000098617","Gm27300",97
"1765282","ENSMUSG00000098618","Gm27299",103
"1765285","ENSMUSG00000098619","Mir6401",109
"1765288","ENSMUSG00000098620","Gm27209",898
"1765292","ENSMUSG00000098621","Gm27740",58
"1765295","ENSMUSG00000098622","Gm27974",105
"1765298","ENSMUSG00000098623","Mir8112",131
"1765301","ENSMUSG00000098624","Mir7036",65
"1765304","ENSMUSG00000098625","Mir6953",68
"1765307","ENSMUSG00000098626","Gm27972",137
"1765310","ENSMUSG00000098627","4930524O08Rik",3550
"1765328","ENSMUSG00000098628","Gm27976",162
"1765331","ENSMUSG00000098629","Gm27975",101
"1765334","ENSMUSG00000098630","Gm27198",1517
"1765339","ENSMUSG00000098631","Mir6957",64
"1765342","ENSMUSG00000098632","Mir7665",63
"1765345","ENSMUSG00000098634","Mir8096",127
"1765348","ENSMUSG00000098635","Gm27741",237
"1765351","ENSMUSG00000098636","Gm27742",60
"1765354","ENSMUSG00000098638","Gm27743",126
"1765357","ENSMUSG00000098640","Gm14214",776
"1765364","ENSMUSG00000098641","Rnu3b4",215
"1765367","ENSMUSG00000098642","Gm27977",111
"1765370","ENSMUSG00000098644","Bsph2-ps",241
"1765374","ENSMUSG00000098645","Gm27201",416
"1765379","ENSMUSG00000098646","Mir7084",70
"1765382","ENSMUSG00000098648","Mir6239",105
"1765385","ENSMUSG00000098649","Gm27199",623
"1765389","ENSMUSG00000098650","Commd1b",2746
"1765399","ENSMUSG00000098651","Mir6999",61
"1765402","ENSMUSG00000098652","Gm27671",66
"1765405","ENSMUSG00000098653","Gm27672",204
"1765408","ENSMUSG00000098655","Mir7011",73
"1765411","ENSMUSG00000098656","Mir7028",64
"1765414","ENSMUSG00000098657","Gm27675",94
"1765417","ENSMUSG00000098658","Mir6338",109
"1765420","ENSMUSG00000098659","1110015O18Rik",2035
"1765434","ENSMUSG00000098660","Mir6336",130
"1765437","ENSMUSG00000098661","Mir7052",65
"1765440","ENSMUSG00000098662","Gm27582",126
"1765443","ENSMUSG00000098663","Mir6958",73
"1765446","ENSMUSG00000098664","Gm27588",263
"1765449","ENSMUSG00000098665","Gm27587",163
"1765452","ENSMUSG00000098666","Mir6950",73
"1765455","ENSMUSG00000098667","Gm27585",199
"1765458","ENSMUSG00000098668","Gm27210",402
"1765461","ENSMUSG00000098669","Gm27580",149
"1765464","ENSMUSG00000098670","Gm27818",159
"1765467","ENSMUSG00000098671","Mir7075",82
"1765470","ENSMUSG00000098672","Mir6911",69
"1765473","ENSMUSG00000098674","Gm27813",354
"1765476","ENSMUSG00000098675","Mir6364",86
"1765479","ENSMUSG00000098676","Mir6359",81
"1765482","ENSMUSG00000098677","Mir7684",60
"1765485","ENSMUSG00000098678","Mroh6",2216
"1765518","ENSMUSG00000098679","Mir7688",56
"1765521","ENSMUSG00000098680","Mir6898",77
"1765524","ENSMUSG00000098682","Otx2os1",2640
"1765561","ENSMUSG00000098683","Gm27817",233
"1765564","ENSMUSG00000098684","Gm27246",1240
"1765574","ENSMUSG00000098685","Gm27224",564
"1765579","ENSMUSG00000098686","Mir6973b",80
"1765582","ENSMUSG00000098687","Mir7k",110
"1765585","ENSMUSG00000098688","Gm27820",175
"1765588","ENSMUSG00000098689","Mir6345",128
"1765591","ENSMUSG00000098690","Gm27316",277
"1765594","ENSMUSG00000098691","Gm27317",95
"1765597","ENSMUSG00000098692","Gm28041",779
"1765615","ENSMUSG00000098693","Gm27619",88
"1765618","ENSMUSG00000098694","Gm27506",80
"1765621","ENSMUSG00000098695","Gm27618",60
"1765624","ENSMUSG00000098696","Gm27617",168
"1765627","ENSMUSG00000098697","Gm27315",154
"1765630","ENSMUSG00000098698","Mir6960",61
"1765633","ENSMUSG00000098700","Gm27525",107
"1765636","ENSMUSG00000098701","Mir6914",69
"1765639","ENSMUSG00000098702","1500015A07Rik",2296
"1765648","ENSMUSG00000098703","Gm27527",99
"1765651","ENSMUSG00000098704","Mir6934",62
"1765654","ENSMUSG00000098705","Gm3428",2399
"1765672","ENSMUSG00000098706","Mir6979",56
"1765675","ENSMUSG00000098707","Gm27236",442
"1765678","ENSMUSG00000098708","Gm27252",717
"1765689","ENSMUSG00000098709","Gm27528",205
"1765692","ENSMUSG00000098710","Mir7067",63
"1765695","ENSMUSG00000098711","Gm28030",138
"1765698","ENSMUSG00000098712","Mir7010",63
"1765701","ENSMUSG00000098713","Rps2-ps5",849
"1765704","ENSMUSG00000098714","Mir7663",61
"1765707","ENSMUSG00000098715","Gm28053",989
"1765739","ENSMUSG00000098716","Gm28033",96
"1765742","ENSMUSG00000098717","Gm28032",96
"1765745","ENSMUSG00000098718","Mir496b",113
"1765748","ENSMUSG00000098719","Mir7212",61
"1765751","ENSMUSG00000098720","Gm27239",642
"1765755","ENSMUSG00000098721","Mir6357",104
"1765758","ENSMUSG00000098722","Gm27331",60
"1765761","ENSMUSG00000098723","Gm27332",112
"1765764","ENSMUSG00000098725","Gm27335",97
"1765767","ENSMUSG00000098726","Mir6417",116
"1765770","ENSMUSG00000098727","1700017I07Rik",462
"1765774","ENSMUSG00000098728","Gm27336",56
"1765777","ENSMUSG00000098729","Gm27200",657
"1765781","ENSMUSG00000098730","Mir6407",101
"1765784","ENSMUSG00000098731","Mir7027",72
"1765787","ENSMUSG00000098732","Gm27834",125
"1765790","ENSMUSG00000098733","Gm27833",124
"1765793","ENSMUSG00000098734","Mir6335",98
"1765796","ENSMUSG00000098735","Mir7005",69
"1765799","ENSMUSG00000098736","Gm27838",128
"1765802","ENSMUSG00000098737","Mir7014",63
"1765805","ENSMUSG00000098739","Gm27151",1175
"1765813","ENSMUSG00000098740","Gm27475",61
"1765816","ENSMUSG00000098741","Obox4-ps2",442
"1765819","ENSMUSG00000098742","Gm27476",104
"1765822","ENSMUSG00000098743","Gm27927",126
"1765825","ENSMUSG00000098744","Ranbp2-ps7",384
"1765828","ENSMUSG00000098745","Gm27825",60
"1765831","ENSMUSG00000098747","Gm27216",724
"1765849","ENSMUSG00000098748","Gm27189",190
"1765852","ENSMUSG00000098749","Gm27477",143
"1765855","ENSMUSG00000098750","Gm27653",136
"1765858","ENSMUSG00000098751","Mir7672",62
"1765861","ENSMUSG00000098752","Mir6897",62
"1765864","ENSMUSG00000098754","Prn",3370
"1765893","ENSMUSG00000098755","Gm27651",246
"1765896","ENSMUSG00000098756","Mir378d",110
"1765899","ENSMUSG00000098757","Gm27313",142
"1765902","ENSMUSG00000098758","7630403G23Rik",1084
"1765907","ENSMUSG00000098759","Mir7063",91
"1765910","ENSMUSG00000098760","Gm2164",424
"1765914","ENSMUSG00000098761","Gm18821",709
"1765917","ENSMUSG00000098762","Mir7045",63
"1765920","ENSMUSG00000098763","Nkx2-2os",458
"1765923","ENSMUSG00000098764","Mir7667",63
"1765926","ENSMUSG00000098765","Mir7685",62
"1765929","ENSMUSG00000098766","Mir6386",104
"1765932","ENSMUSG00000098767","Gm27755",132
"1765935","ENSMUSG00000098768","Gm27207",878
"1765939","ENSMUSG00000098769","Mir8103",107
"1765942","ENSMUSG00000098770","Gm27440",107
"1765945","ENSMUSG00000098771","Mir6538",110
"1765948","ENSMUSG00000098772","Gm27441",105
"1765951","ENSMUSG00000098773","Gm27179",3017
"1765963","ENSMUSG00000098774","Mir6930",68
"1765966","ENSMUSG00000098775","Gm27435",88
"1765969","ENSMUSG00000098776","Gm27438",110
"1765972","ENSMUSG00000098777","Gm27437",107
"1765975","ENSMUSG00000098778","Gm27231",551
"1765979","ENSMUSG00000098779","Gm8602",607
"1765982","ENSMUSG00000098780","Mir6390",129
"1765985","ENSMUSG00000098781","Gm28044",551
"1766008","ENSMUSG00000098782","Mrps36-ps3",305
"1766011","ENSMUSG00000098783","Mir7050",60
"1766014","ENSMUSG00000098784","Gm27174",2174
"1766019","ENSMUSG00000098785","Mir6395",91
"1766022","ENSMUSG00000098786","Mir6995",71
"1766025","ENSMUSG00000098787","Mir7088",86
"1766028","ENSMUSG00000098788","Gm27342",109
"1766031","ENSMUSG00000098789","Jmjd7",1960
