"","gene_id","gene_name","gene_length"
"3026858","ENSG00000229029","CDCA4P1",624
"3026861","ENSG00000229030",NA,230
"3026864","ENSG00000229031","MTCO1P25",1799
"3026867","ENSG00000229032",NA,342
"3026870","ENSG00000229035","SPRR2C",219
"3026873","ENSG00000229036","VDAC1P8",5136
"3026931","ENSG00000229037","MRPL32P2",527
"3026935","ENSG00000229042",NA,2133
"3026945","ENSG00000229043","ZFAND2A-DT",4569
"3026976","ENSG00000229044",NA,439
"3026981","ENSG00000229046","HMGN1P2",310
"3026984","ENSG00000229047",NA,562
"3026988","ENSG00000229048","DUTP1",470
"3026991","ENSG00000229051","LINC01788",2455
"3027012","ENSG00000229052",NA,3403
"3027018","ENSG00000229054","RPS29P14",171
"3027021","ENSG00000229056","HECW2-AS1",1607
"3027032","ENSG00000229057","RPS3AP54",734
"3027037","ENSG00000229060",NA,1026
"3027040","ENSG00000229063","TRBV23OR9-2",335
"3027044","ENSG00000229064",NA,151
"3027047","ENSG00000229065",NA,529
"3027051","ENSG00000229066",NA,1575
"3027066","ENSG00000229067",NA,151
"3027069","ENSG00000229068","TMPOP1",1267
"3027073","ENSG00000229072","HMGN2P24",273
"3027076","ENSG00000229079",NA,787
"3027079","ENSG00000229080","MTCO3P30",670
"3027082","ENSG00000229081","LINC01165",1623
"3027085","ENSG00000229082","OR5AW1P",856
"3027088","ENSG00000229083","PSMA6P2",686
"3027092","ENSG00000229086","LINC01548",1357
"3027104","ENSG00000229087","RPS26P18",348
"3027107","ENSG00000229088","MTND1P10",832
"3027110","ENSG00000229089","ANKRD20A8P",3686
"3027134","ENSG00000229090",NA,1370
"3027137","ENSG00000229091","HSPA8P8",1942
"3027140","ENSG00000229092","IGHV3-47",335
"3027144","ENSG00000229093","OR51AB1P",620
"3027147","ENSG00000229097","CALM2P2",440
"3027150","ENSG00000229101","ELOCP20",345
"3027154","ENSG00000229102","PIK3CA-DT",351
"3027159","ENSG00000229104","YY1P2",948
"3027162","ENSG00000229105","ASTN2-AS1",1756
"3027176","ENSG00000229106","BTBD6P1",1267
"3027179","ENSG00000229107","ABHD17AP4",909
"3027183","ENSG00000229108","LINC02587",2098
"3027191","ENSG00000229109","FRMD3-AS1",4838
"3027206","ENSG00000229110",NA,1012
"3027209","ENSG00000229111","MED4-AS1",542
"3027214","ENSG00000229112",NA,280
"3027217","ENSG00000229115",NA,246
"3027221","ENSG00000229116",NA,3052
"3027235","ENSG00000229117","RPL41",1108
"3027276","ENSG00000229118",NA,617
"3027280","ENSG00000229119","RPLP0P9",295
"3027283","ENSG00000229120","CYCSP4",331
"3027287","ENSG00000229122","AGBL5-IT1",339
"3027291","ENSG00000229124","VIM-AS1",2126
"3027307","ENSG00000229127","KANSL1L-AS1",2416
"3027317","ENSG00000229129","ACTG1P2",1125
"3027320","ENSG00000229131",NA,466
"3027324","ENSG00000229132","EIF4A1P10",1216
"3027327","ENSG00000229133","RPS7P4",582
"3027330","ENSG00000229138","CDY6P",1266
"3027334","ENSG00000229140","CCDC26",51118
"3028106","ENSG00000229142","HCG4P8",980
"3028109","ENSG00000229143",NA,432
"3028112","ENSG00000229145","ACTBP1",1113
"3028115","ENSG00000229146","SNX18P4",838
"3028118","ENSG00000229147","SMPD4P2",1634
"3028134","ENSG00000229150","CRYGEP",528
"3028138","ENSG00000229151",NA,2475
"3028154","ENSG00000229152","ANKRD10-IT1",800
"3028158","ENSG00000229153","EPHA1-AS1",6155
"3028181","ENSG00000229154","KCNQ5-AS1",4661
"3028202","ENSG00000229155","LINC02038",1676
"3028210","ENSG00000229156",NA,378
"3028213","ENSG00000229159","TSPY23P",739
"3028220","ENSG00000229160",NA,351
"3028225","ENSG00000229161","TCP1P1",1610
"3028230","ENSG00000229162","RUNX3-AS1",820
"3028235","ENSG00000229163","NAP1L1P2",1089
"3028240","ENSG00000229165","GDI2P1",1336
"3028243","ENSG00000229167",NA,813
"3028252","ENSG00000229168","RPL19P20",591
"3028255","ENSG00000229169",NA,238
"3028258","ENSG00000229172",NA,2866
"3028261","ENSG00000229173","SRMP3",725
"3028264","ENSG00000229175","LINC00382",1516
"3028319","ENSG00000229177",NA,327
"3028323","ENSG00000229178",NA,1684
"3028328","ENSG00000229180","RABGEF1P1",579
"3028333","ENSG00000229182","MRPS16P1",412
"3028336","ENSG00000229183","PGA4",4784
"3028404","ENSG00000229184","ATP5PDP2",485
"3028407","ENSG00000229186","ADAM1A",2129
"3028410","ENSG00000229188",NA,401
"3028414","ENSG00000229190",NA,557
"3028419","ENSG00000229191",NA,3508
"3028426","ENSG00000229192",NA,530
"3028437","ENSG00000229195",NA,372
"3028441","ENSG00000229196","LINC03008",530
"3028451","ENSG00000229197","RPS15AP28",386
"3028454","ENSG00000229201","LINC02787",231
"3028460","ENSG00000229203",NA,562
"3028465","ENSG00000229204","PTGES3P3",482
"3028468","ENSG00000229205","LINC00200",5823
"3028494","ENSG00000229206",NA,433
"3028498","ENSG00000229207","SERPINH1P1",1249
"3028501","ENSG00000229208","RBMY2NP",1028
"3028510","ENSG00000229209",NA,638
"3028516","ENSG00000229211","KCTD9P6",950
"3028520","ENSG00000229212",NA,777
"3028528","ENSG00000229213",NA,154
"3028531","ENSG00000229214","LINC00242",4496
"3028538","ENSG00000229217","CYCSP11",315
"3028541","ENSG00000229220",NA,749
"3028544","ENSG00000229221","HNRNPA1P66",934
"3028547","ENSG00000229222","KRT18P4",1288
"3028550","ENSG00000229224",NA,975
"3028559","ENSG00000229225",NA,157
"3028563","ENSG00000229226","BTF3L4P4",449
"3028567","ENSG00000229227",NA,2755
"3028596","ENSG00000229228","LINC00582",597
"3028600","ENSG00000229229",NA,577
"3028606","ENSG00000229230","MT1P3",177
"3028609","ENSG00000229231","FEM1AP1",1995
"3028612","ENSG00000229232","KRT18P53",117
"3028615","ENSG00000229233",NA,432
"3028619","ENSG00000229234","RBMY1KP",476
"3028625","ENSG00000229235","RPL37P18",243
"3028628","ENSG00000229236","TTTY10",8045
"3028725","ENSG00000229237","HMGN1P37",303
"3028728","ENSG00000229238","PPP1R12BP1",1671
"3028743","ENSG00000229239","EEF1A1P48",1186
"3028752","ENSG00000229240","LINC00710",7545
"3029146","ENSG00000229241","PNPT1P1",2315
"3029149","ENSG00000229242",NA,800
"3029153","ENSG00000229243","LINC01981",2835
"3029168","ENSG00000229246","LINC00377",1392
"3029177","ENSG00000229247",NA,238
"3029180","ENSG00000229248","WBP2P1",771
"3029183","ENSG00000229249","LINC00446",1051
"3029215","ENSG00000229250","USP9YP31",881
"3029222","ENSG00000229251","HNRNPA1P8",951
"3029225","ENSG00000229254","OR8C1P",925
"3029228","ENSG00000229255",NA,967
"3029232","ENSG00000229256","ST13P13",1092
"3029235","ENSG00000229257",NA,301
"3029239","ENSG00000229258","LPGAT1-AS1",1580
"3029267","ENSG00000229259","LRRC37A12P",1801
"3029273","ENSG00000229261",NA,1933
"3029280","ENSG00000229262",NA,400
"3029284","ENSG00000229263",NA,547
"3029288","ENSG00000229266","POM121L8P",1281
"3029291","ENSG00000229267","SNHG31",2553
"3029314","ENSG00000229268","PES1P2",1735
"3029317","ENSG00000229269",NA,217
"3029322","ENSG00000229271",NA,1483
"3029330","ENSG00000229272","LINC03036",3105
"3029339","ENSG00000229273",NA,458
"3029342","ENSG00000229274","LINC02829",1175
"3029352","ENSG00000229275",NA,668
"3029358","ENSG00000229276","REV3L-IT1",382
"3029362","ENSG00000229278",NA,1039
"3029369","ENSG00000229280","EEF1DP6",372
"3029372","ENSG00000229281","GPR53P",1084
"3029375","ENSG00000229282",NA,1032
"3029379","ENSG00000229283",NA,476
"3029383","ENSG00000229286",NA,121
"3029386","ENSG00000229287","FABP5P4",171
"3029389","ENSG00000229288",NA,2090
"3029394","ENSG00000229289",NA,469
"3029398","ENSG00000229291","LINC02768",190
"3029402","ENSG00000229292","RFPL4AL1",1172
"3029414","ENSG00000229294",NA,512
"3029418","ENSG00000229297",NA,371
"3029422","ENSG00000229298","TUBB8P1",727
"3029425","ENSG00000229299","ZBTB46-AS2",471
"3029432","ENSG00000229301",NA,528
"3029437","ENSG00000229302","TAF9P2",515
"3029441","ENSG00000229303","PPIAP25",540
"3029444","ENSG00000229305",NA,1075
"3029450","ENSG00000229306",NA,323
"3029454","ENSG00000229307","LINC00459",376
"3029458","ENSG00000229308",NA,559
"3029462","ENSG00000229309",NA,382
"3029470","ENSG00000229310","RPP40P1",456
"3029473","ENSG00000229311",NA,3614
"3029478","ENSG00000229312",NA,442
"3029483","ENSG00000229313",NA,577
"3029488","ENSG00000229314","ORM1",863
"3029511","ENSG00000229315","MCHR2-AS1",1444
"3029554","ENSG00000229316","HMGB1P45",653
"3029558","ENSG00000229320","KRT8P12",2047
"3029565","ENSG00000229321",NA,5548
"3029592","ENSG00000229322",NA,951
"3029595","ENSG00000229324","NUTF2P7",375
"3029598","ENSG00000229325","ACAP2-IT1",690
"3029602","ENSG00000229326","RPL17P15",542
"3029607","ENSG00000229327","EPC1-AS1",265
"3029611","ENSG00000229330",NA,484
"3029616","ENSG00000229331","GK-IT1",397
"3029620","ENSG00000229332","PGBD4P8",562
"3029623","ENSG00000229334","TMEM44-AS2",997
"3029627","ENSG00000229335","DANT1",3851
"3029642","ENSG00000229336","SREK1IP1P1",442
"3029645","ENSG00000229337",NA,2702
"3029656","ENSG00000229338","NME2P3",318
"3029660","ENSG00000229339",NA,514
"3029663","ENSG00000229343","CDY22P",1554
"3029666","ENSG00000229344","MTCO2P12",682
"3029669","ENSG00000229345",NA,1022
"3029678","ENSG00000229347",NA,1048
"3029681","ENSG00000229348","HYI-AS1",545
"3029685","ENSG00000229349","ACTG1P9",2658
"3029688","ENSG00000229351","KRTAP9-11P",525
"3029691","ENSG00000229356","LRRC3-DT",784
"3029697","ENSG00000229357","CYCSP51",318
"3029700","ENSG00000229358","DPY19L1P1",2594
"3029724","ENSG00000229359","PIN1P1",996
"3029729","ENSG00000229360","PPP1R2P5",603
"3029732","ENSG00000229361","UBTFL7",1191
"3029735","ENSG00000229365",NA,589
"3029738","ENSG00000229367","HMGN2P19",265
"3029741","ENSG00000229368",NA,527
"3029745","ENSG00000229369",NA,589
"3029749","ENSG00000229370",NA,455
"3029753","ENSG00000229372","SZT2-AS1",699
"3029757","ENSG00000229373","LINC00452",3653
"3029781","ENSG00000229375","USP24P1",779
"3029788","ENSG00000229376","CICP3",2455
"3029792","ENSG00000229379",NA,328
"3029796","ENSG00000229380","PRKAR1B-AS2",572
"3029800","ENSG00000229382",NA,379
"3029804","ENSG00000229384","HMGB1P16",540
"3029807","ENSG00000229385","CTNNA2-AS1",2068
"3029825","ENSG00000229386","OR8B9P",925
"3029828","ENSG00000229388","TAF12-DT",978
"3029835","ENSG00000229389",NA,339
"3029838","ENSG00000229390","MICD",813
"3029843","ENSG00000229391","HLA-DRB6",715
"3029850","ENSG00000229393",NA,514
"3029854","ENSG00000229395",NA,565
"3029858","ENSG00000229398",NA,725
"3029861","ENSG00000229399",NA,445
"3029864","ENSG00000229400","CNIH3-AS1",837
"3029869","ENSG00000229401","MIR5689HG",860
"3029878","ENSG00000229402",NA,561
"3029882","ENSG00000229403",NA,588
"3029886","ENSG00000229404","LINC00858",4726
"3029940","ENSG00000229405",NA,658
"3029943","ENSG00000229406","OFD1P4Y",1179
"3029956","ENSG00000229407",NA,601
"3029963","ENSG00000229409",NA,162
"3029966","ENSG00000229413",NA,330
"3029969","ENSG00000229414","KCNQ1-AS1",1084
"3029974","ENSG00000229415","SFTA3",3108
"3030026","ENSG00000229416","USP9YP8",500
"3030031","ENSG00000229417","NPM1P25",854
"3030034","ENSG00000229418",NA,1924
"3030040","ENSG00000229419","RALGAPA1P1",6232
"3030043","ENSG00000229421","H3P10",339
"3030046","ENSG00000229422",NA,1164
"3030049","ENSG00000229423","RPL27AP8",446
"3030052","ENSG00000229424",NA,587
"3030057","ENSG00000229425",NA,21284
"3030250","ENSG00000229427","ANKRD26P4",950
"3030254","ENSG00000229431","MED8-AS1",731
"3030260","ENSG00000229433","LINC02069",3239
"3030275","ENSG00000229434",NA,495
"3030279","ENSG00000229435","PIP5K1P2",1120
"3030284","ENSG00000229436",NA,255
"3030287","ENSG00000229437","LINC00366",1521
"3030310","ENSG00000229440",NA,217
"3030313","ENSG00000229442","THEMIS3P",1586
"3030318","ENSG00000229443","LINC00433",2055
"3030339","ENSG00000229444","ST3GAL3-AS1",469
"3030345","ENSG00000229447",NA,437
"3030348","ENSG00000229452","CPVL-AS1",389
"3030353","ENSG00000229453","SPINK8",812
"3030375","ENSG00000229454",NA,429
"3030380","ENSG00000229455","RPS10P18",495
"3030384","ENSG00000229456","RLIMP1",1680
"3030389","ENSG00000229457","LINC01789",1196
"3030402","ENSG00000229458",NA,527
"3030407","ENSG00000229459",NA,524
"3030413","ENSG00000229462","WDR4P2",1800
"3030418","ENSG00000229463","LYST-AS1",521
"3030422","ENSG00000229465","ACTG1P11",1125
"3030425","ENSG00000229466","LINC02627",2336
"3030440","ENSG00000229468","RPL39P18",155
"3030443","ENSG00000229473","RGS17P1",553
"3030446","ENSG00000229474","PATL2",4956
"3030609","ENSG00000229478","ROBO2P1",288
"3030612","ENSG00000229483","LINC00362",264
"3030616","ENSG00000229484","LINC02766",2214
"3030629","ENSG00000229485","KSR1P1",240
"3030632","ENSG00000229486",NA,1401
"3030639","ENSG00000229487","ALG13-AS1",195
"3030643","ENSG00000229491",NA,1725
"3030661","ENSG00000229492",NA,1132
"3030664","ENSG00000229494",NA,1393
"3030731","ENSG00000229495",NA,2632
"3030735","ENSG00000229497",NA,310
"3030738","ENSG00000229498",NA,1711
"3030743","ENSG00000229500","RPL17P1",536
"3030746","ENSG00000229502",NA,1019
"3030755","ENSG00000229503","RPL21P37",477
"3030758","ENSG00000229505",NA,736
"3030761","ENSG00000229508","PHKG1P4",370
"3030765","ENSG00000229509",NA,112
"3030768","ENSG00000229511","GAS2L1P1",1480
"3030771","ENSG00000229512",NA,252
"3030775","ENSG00000229515","FLT1P1",1320
"3030778","ENSG00000229518","UBE2V1P3",417
"3030781","ENSG00000229519",NA,401
"3030785","ENSG00000229520","LINC00404",1166
"3030789","ENSG00000229521","MYCBP2-AS2",428
"3030793","ENSG00000229522","LINC01523",450
"3030797","ENSG00000229525","DNPEP-AS1",1598
"3030801","ENSG00000229526","KRT16P4",755
"3030807","ENSG00000229528",NA,471
"3030812","ENSG00000229530",NA,913
"3030816","ENSG00000229531","RABGAP1L-AS1",975
"3030828","ENSG00000229532",NA,712
"3030833","ENSG00000229533",NA,1526
"3030837","ENSG00000229534","HNRNPA1P53",946
"3030840","ENSG00000229536","LINC02572",4131
"3030866","ENSG00000229537","LINC01739",2067
"3030885","ENSG00000229539","PANK2-AS1",1885
"3030891","ENSG00000229541","GAPDHP26",1015
"3030894","ENSG00000229543",NA,520
"3030898","ENSG00000229544","NKX1-2",3211
"3030908","ENSG00000229546","LINC00428",227
"3030912","ENSG00000229547","UBE2DNL",783
"3030923","ENSG00000229549","TSPY8",1941
"3030978","ENSG00000229550",NA,607
"3030983","ENSG00000229551","GAPDHP17",1001
"3030986","ENSG00000229553","USP9YP17",696
"3030993","ENSG00000229554","RPL21P24",448
"3030996","ENSG00000229557","LINC00379",545
"3031004","ENSG00000229558","SACS-AS1",2234
"3031008","ENSG00000229559",NA,943
"3031016","ENSG00000229560","LYARP1",1501
"3031019","ENSG00000229562","ZFYVE9P1",1724
"3031022","ENSG00000229563","LINC01204",6430
"3031050","ENSG00000229565","LINC02264",931
"3031073","ENSG00000229567",NA,169
"3031076","ENSG00000229568","SMC4P1",527
"3031080","ENSG00000229569",NA,2018
"3031084","ENSG00000229570","GAPDHP58",1006
"3031087","ENSG00000229571","PRAMEF25",1997
"3031114","ENSG00000229572","EIF4BP4",1780
"3031117","ENSG00000229578","LINC00358",1447
"3031125","ENSG00000229579","USP17L26",1593
"3031131","ENSG00000229582","PBX3-DT",2390
"3031139","ENSG00000229585","RPL21P44",472
"3031142","ENSG00000229586","TNPO1P3",2662
"3031145","ENSG00000229587",NA,670
"3031149","ENSG00000229588",NA,2627
"3031158","ENSG00000229589","ACVR2B-AS1",2517
"3031162","ENSG00000229590","MSX2P1",773
"3031165","ENSG00000229591",NA,673
"3031169","ENSG00000229593","SUCLA2P3",1357
"3031174","ENSG00000229594",NA,307
"3031179","ENSG00000229595",NA,495
"3031182","ENSG00000229596","MYL12BP3",518
"3031185","ENSG00000229598","PRDX3P1",763
"3031188","ENSG00000229599","LINC00411",2106
"3031200","ENSG00000229600",NA,484
"3031204","ENSG00000229601",NA,253
"3031207","ENSG00000229603",NA,538
"3031213","ENSG00000229604","MTATP8P2",202
"3031216","ENSG00000229605","RPL21P93",489
"3031219","ENSG00000229606","LINC01718",1090
"3031227","ENSG00000229607",NA,444
"3031231","ENSG00000229608","GOLGA2P4",777
"3031240","ENSG00000229609","LINC01079",580
"3031244","ENSG00000229611","LINC02851",537
"3031253","ENSG00000229612","SUMO1P2",304
"3031256","ENSG00000229613","LINC01501",6905
"3031338","ENSG00000229616",NA,199
"3031341","ENSG00000229618",NA,13329
"3031410","ENSG00000229619","MBNL1-AS1",8263
"3031423","ENSG00000229621","LINC01822",2299
"3031445","ENSG00000229622","MTND5P2",1142
"3031449","ENSG00000229623","METTL21AP1",635
"3031452","ENSG00000229625",NA,464
"3031457","ENSG00000229626","PIGCP2",835
"3031460","ENSG00000229627","BSNDP4",388
"3031463","ENSG00000229628",NA,532
"3031467","ENSG00000229629",NA,95
"3031470","ENSG00000229630","LINC01264",500
"3031475","ENSG00000229635",NA,512
"3031478","ENSG00000229636","KRT8P21",1491
"3031481","ENSG00000229637","PRAC2",640
"3031500","ENSG00000229638","RPL4P4",1284
"3031503","ENSG00000229639","LINC01758",458
"3031507","ENSG00000229641","CYP2C56P",291
"3031510","ENSG00000229642",NA,467
"3031515","ENSG00000229643","LINC00280",2717
"3031525","ENSG00000229644","NAMPTP1",2514
"3031528","ENSG00000229646",NA,146
"3031532","ENSG00000229647","MYOSLID",3747
"3031552","ENSG00000229648","RPSAP22",851
"3031555","ENSG00000229649","LINC02681",2222
"3031560","ENSG00000229652",NA,287
"3031563","ENSG00000229654","LINC02526",419
"3031568","ENSG00000229656","ITGB1-DT",4250
"3031599","ENSG00000229657",NA,562
"3031602","ENSG00000229658","PABPC1P9",1612
"3031608","ENSG00000229659","RPL26P6",438
"3031611","ENSG00000229660",NA,565
"3031615","ENSG00000229661","BUD31P2",300
"3031618","ENSG00000229662",NA,530
"3031622","ENSG00000229663","DPY19L4P1",2158
"3031625","ENSG00000229664",NA,480
"3031630","ENSG00000229665","PRR20C",2061
"3031653","ENSG00000229666","MAST4-AS1",904
"3031657","ENSG00000229667","UBE2V1P9",368
"3031660","ENSG00000229668",NA,351
"3031663","ENSG00000229670","PKP4P1",2158
"3031666","ENSG00000229671","LINC01150",1299
"3031678","ENSG00000229672",NA,2496
"3031694","ENSG00000229673",NA,147
"3031698","ENSG00000229674","H2AL3",633
"3031706","ENSG00000229676","ZNF492",4246
"3031720","ENSG00000229677",NA,551
"3031723","ENSG00000229679",NA,457
"3031727","ENSG00000229682",NA,361
"3031731","ENSG00000229686","SNORD56",71
"3031734","ENSG00000229687",NA,286
"3031737","ENSG00000229688","CRPPA-AS1",2776
"3031771","ENSG00000229689","ANKRD33BP1",1427
"3031775","ENSG00000229690","MTCO2P1",477
"3031778","ENSG00000229692","SOS1-IT1",1254
"3031788","ENSG00000229693","SKP2P1",1250
"3031791","ENSG00000229694","LINC00484",1748
"3031813","ENSG00000229695",NA,1158
"3031816","ENSG00000229696","KARS1P1",1752
"3031819","ENSG00000229697","FAM242E",778
"3031831","ENSG00000229699",NA,2254
"3031836","ENSG00000229700",NA,486
"3031839","ENSG00000229701","MTND2P20",661
"3031842","ENSG00000229703","LYPD9P",923
"3031859","ENSG00000229704","EIF2S2P2",982
"3031862","ENSG00000229707","SKP1P3",487
"3031865","ENSG00000229708","MARK2P12",585
"3031868","ENSG00000229709","USP9YP36",829
"3031875","ENSG00000229711",NA,636
"3031881","ENSG00000229713","LCEP2",351
"3031884","ENSG00000229715","EEF1DP3",782
"3031887","ENSG00000229716","RPL23AP19",369
"3031890","ENSG00000229717",NA,2475
"3031900","ENSG00000229719","MIR194-2HG",3653
"3031907","ENSG00000229720",NA,934
"3031911","ENSG00000229721",NA,623
"3031914","ENSG00000229722",NA,479
"3031918","ENSG00000229723","LINC01054",514
"3031923","ENSG00000229724","OR2AQ1P",200
"3031926","ENSG00000229725",NA,605
"3031931","ENSG00000229727",NA,9787
"3032046","ENSG00000229728",NA,480
"3032050","ENSG00000229730",NA,337
"3032053","ENSG00000229731",NA,1018
"3032056","ENSG00000229732",NA,476
"3032060","ENSG00000229733",NA,235
"3032063","ENSG00000229735","FTLP16",513
"3032066","ENSG00000229738",NA,459
"3032069","ENSG00000229739","PDC-AS1",6997
"3032109","ENSG00000229740",NA,1716
"3032127","ENSG00000229742",NA,474
"3032131","ENSG00000229743","LINC01159",4932
"3032173","ENSG00000229744","SDHDP5",473
"3032176","ENSG00000229745","BPY2DP",265
"3032182","ENSG00000229747",NA,728
"3032185","ENSG00000229749","COTL1P1",375
"3032188","ENSG00000229750",NA,497
"3032192","ENSG00000229751",NA,570
"3032197","ENSG00000229752","RPL7P10",739
"3032200","ENSG00000229753","RPS27AP15",466
"3032203","ENSG00000229754","CXCR2P1",1074
"3032206","ENSG00000229755",NA,500
"3032210","ENSG00000229756","RPL31P20",360
"3032213","ENSG00000229757","RPL7AP21",787
"3032216","ENSG00000229758","DYNLT3P2",295
"3032219","ENSG00000229759","MRPS18AP1",589
